order_date,sales_amount,profit,quantity,product_category,city,channel
2025-10-01,1633.4,-35.65,11,Software,New York,Retail
2025-09-15,462.05,138.73,2,Office Supplies,Portland,Direct
2025-08-15,1326.54,507.46,11,Software,Portland,Direct
2025-04-24,401.49,48.09,13,Software,New York,Online
2025-03-30,1413.92,305.22,5,Electronics,Portland,Online
2025-02-03,1883.94,186.25,34,Software,San Francisco,Wholesale
2025-12-19,653.92,194.94,15,Software,Chicago,Retail
2025-05-22,1931.44,687.72,2,Software,Chicago,Direct
2025-12-12,1738.49,188.89,34,Software,Denver,Wholesale
2025-07-21,1516.22,353.69,7,Furniture,New York,Direct
2025-10-05,1405.15,69.34,8,Electronics,New York,Online
2025-12-17,2232.08,692.34,13,Electronics,San Francisco,Online
2025-01-29,806.53,48.88,5,Office Supplies,Portland,Online
2025-06-13,1763.94,783.56,7,Electronics,Boston,Direct
2025-10-10,2193.77,-105.38,14,Electronics,San Francisco,Online
2025-04-09,1285.82,445.58,13,Software,Portland,Retail
2025-11-01,2587.62,340.1,9,Office Supplies,Seattle,Direct
2025-03-29,1772.9,240.13,12,Furniture,Seattle,Retail
2025-10-26,116.97,33.22,15,Electronics,Denver,Online
2025-12-19,841.02,92.41,43,Office Supplies,Denver,Wholesale
2025-09-05,2826.57,307.99,42,Furniture,Seattle,Wholesale
2025-05-23,1234.13,106.44,22,Office Supplies,San Francisco,Wholesale
2025-06-25,2549.03,386.72,42,Electronics,New York,Wholesale
2025-07-13,2949.49,1054.57,13,Electronics,Portland,Online
2025-03-29,221.09,30.56,4,Furniture,San Francisco,Online
2025-05-16,1389.24,131.38,37,Electronics,Seattle,Wholesale
2025-05-28,1352.43,123.79,7,Office Supplies,Denver,Wholesale
2025-04-03,1433.58,281.83,8,Office Supplies,San Francisco,Online
2025-03-23,100.15,43.81,4,Office Supplies,Denver,Online
2025-08-24,376.87,47.27,27,Office Supplies,Boston,Wholesale
2025-02-13,812.07,181.68,5,Furniture,New York,Retail
2025-08-19,930.56,110.57,13,Furniture,Chicago,Direct
2025-06-11,399.74,164.91,4,Electronics,Chicago,Retail
2025-12-20,2359.48,466.19,3,Furniture,Boston,Retail
2025-07-24,3503.65,842.24,8,Software,Seattle,Direct
2025-04-14,1007.49,189.96,14,Office Supplies,Boston,Online
2025-12-18,571.52,129.03,25,Office Supplies,Boston,Wholesale
2025-09-04,1492.11,441.66,11,Electronics,Austin,Online
2025-02-04,806.69,120.5,4,Office Supplies,San Francisco,Retail
2025-06-28,1064.69,189.58,4,Furniture,Chicago,Direct
2025-01-10,1750.61,411.61,14,Furniture,Portland,Retail
2025-09-03,186.5,84.4,13,Office Supplies,Austin,Retail
2025-07-29,3178.69,282.31,37,Office Supplies,San Francisco,Wholesale
2025-03-25,1467.5,293.7,17,Software,San Francisco,Wholesale
2025-11-22,1867.6,671.15,11,Electronics,Denver,Online
2025-05-29,667.31,329.26,5,Electronics,San Francisco,Direct
2025-02-18,1185.83,182.97,9,Office Supplies,Portland,Retail
2025-05-03,1213.61,342.95,15,Software,Portland,Retail
2025-06-23,2054.76,801.86,11,Electronics,Boston,Online
2025-11-24,437.6,90.78,8,Software,Chicago,Direct
2025-03-20,1542.25,448.23,2,Office Supplies,New York,Direct
2025-08-05,2036.68,481.59,9,Office Supplies,Chicago,Direct
2025-10-27,1106.76,27.85,14,Furniture,New York,Retail
2025-02-28,1561.92,425.54,11,Office Supplies,San Francisco,Online
2025-12-14,1264.56,310.92,7,Furniture,Portland,Direct
2025-04-27,1425.57,67.54,18,Software,Chicago,Wholesale
2025-05-02,1460.75,401.44,1,Software,Boston,Direct
2025-02-23,1481.16,96.87,41,Software,New York,Wholesale
2025-05-04,1551.14,96.23,16,Office Supplies,Chicago,Wholesale
2025-03-22,368.07,71.58,4,Furniture,Chicago,Direct
2025-04-22,147.98,92.74,13,Electronics,New York,Online
2025-04-01,390.41,65.29,29,Office Supplies,Denver,Wholesale
2025-05-02,346.96,61.38,3,Software,Boston,Direct
2025-08-26,1580.52,553.66,7,Software,Denver,Online
2025-05-27,252.32,64.34,1,Furniture,Austin,Online
2025-08-05,802.01,322.66,11,Software,Portland,Direct
2025-06-07,1976.62,683.34,6,Electronics,New York,Online
2025-11-10,2371.13,828.72,12,Electronics,San Francisco,Online
2025-11-05,596.29,149.84,15,Electronics,Boston,Online
2025-01-11,1148.08,111.51,9,Electronics,Denver,Retail
2025-01-23,803.11,147.94,40,Software,Portland,Wholesale
2025-01-19,2217.32,583.44,16,Electronics,New York,Online
2025-09-01,2061.19,328.11,16,Software,Seattle,Online
2025-05-30,474.39,93.35,27,Software,Portland,Wholesale
2025-04-20,4500.0,777.01,7,Software,Seattle,Retail
2025-05-11,460.75,10.35,29,Office Supplies,Boston,Wholesale
2025-12-10,1621.73,347.37,6,Furniture,Seattle,Direct
2025-10-13,1608.29,16.07,27,Furniture,New York,Wholesale
2025-06-01,3640.69,469.31,9,Furniture,New York,Direct
2025-03-22,1654.8,150.06,2,Furniture,Austin,Retail
2025-04-25,1526.92,488.01,16,Software,Seattle,Retail
2025-08-19,1769.54,362.78,12,Office Supplies,Denver,Online
2025-05-10,1230.11,355.69,3,Electronics,Portland,Direct
2025-03-06,1655.39,270.7,2,Software,Austin,Retail
2025-09-15,409.52,-21.39,1,Software,Boston,Wholesale
2025-07-01,556.24,246.31,8,Software,Denver,Direct
2025-06-17,1438.67,425.71,3,Software,Portland,Direct
2025-05-07,1788.5,273.4,4,Software,Austin,Online
2025-09-18,2820.49,584.33,8,Electronics,San Francisco,Retail
2025-12-24,2516.7,337.09,15,Software,Seattle,Online
2025-03-13,548.32,47.75,20,Office Supplies,Portland,Retail
2025-05-15,1058.95,117.57,4,Software,Boston,Wholesale
2025-09-27,872.33,70.53,5,Furniture,New York,Wholesale
2025-04-29,1093.95,217.65,17,Electronics,Chicago,Wholesale
2025-02-24,528.24,40.87,1,Office Supplies,Portland,Direct
2025-06-15,787.18,334.2,3,Software,Austin,Retail
2025-03-13,846.54,160.15,8,Furniture,Chicago,Retail
2025-10-01,989.03,-6.18,8,Furniture,Chicago,Wholesale
2025-04-16,859.57,133.18,12,Office Supplies,Denver,Online
2025-08-05,1332.38,264.98,6,Furniture,Austin,Direct
2025-12-04,854.32,30.82,16,Furniture,Boston,Wholesale
2025-12-12,1026.35,492.91,6,Electronics,Chicago,Direct
2025-08-01,862.61,112.77,10,Furniture,Seattle,Online
2025-09-03,629.41,14.22,11,Furniture,Denver,Online
2025-02-25,4028.43,854.74,4,Electronics,Seattle,Direct
2025-06-17,907.17,102.47,18,Software,New York,Wholesale
2025-07-04,4003.3,657.83,3,Furniture,Austin,Retail
2025-03-06,2520.33,393.46,5,Office Supplies,Seattle,Online
2025-02-02,864.9,142.35,3,Furniture,Chicago,Direct
2025-07-19,2138.87,539.97,1,Electronics,Boston,Direct
2025-08-21,1748.82,571.53,12,Software,Denver,Retail
2025-02-02,548.7,132.85,19,Software,Chicago,Wholesale
2025-12-22,1845.19,600.39,13,Software,New York,Retail
2025-07-29,4313.89,860.29,10,Electronics,Boston,Retail
2025-02-19,2187.48,850.15,10,Electronics,Portland,Online
2025-01-06,745.78,203.73,10,Software,New York,Online
2025-07-01,3627.17,356.69,11,Furniture,Denver,Retail
2025-12-20,1356.61,276.93,1,Electronics,Portland,Retail
2025-12-11,857.04,195.04,17,Office Supplies,Denver,Retail
2025-01-15,2755.99,526.75,1,Electronics,Boston,Online
2025-04-16,678.65,241.11,4,Software,Portland,Retail
2025-08-25,1849.26,453.29,10,Electronics,Denver,Direct
2025-07-18,4500.0,634.41,27,Electronics,Seattle,Wholesale
2025-06-16,943.67,53.39,40,Furniture,New York,Wholesale
2025-06-07,737.86,102.48,1,Furniture,Austin,Retail
2025-09-28,390.81,68.08,1,Electronics,New York,Online
2025-07-29,760.09,231.9,4,Electronics,Boston,Retail
2025-08-26,739.26,57.67,15,Furniture,Chicago,Retail
2025-12-31,1246.35,407.82,17,Electronics,Denver,Retail
2025-11-22,101.44,-18.22,13,Electronics,Portland,Online
2025-06-20,591.25,189.04,9,Electronics,New York,Online
2025-12-09,430.25,53.02,1,Furniture,Seattle,Online
2025-02-07,1875.29,257.59,8,Furniture,San Francisco,Retail
2025-08-29,2539.52,715.31,20,Electronics,Chicago,Retail
2025-01-13,677.05,216.97,6,Software,Austin,Direct
2025-08-05,2107.16,531.37,10,Electronics,Denver,Retail
2025-03-16,1206.28,221.61,5,Office Supplies,Boston,Online
2025-04-14,1253.25,149.74,6,Furniture,Denver,Retail
2025-05-17,1331.05,339.89,19,Electronics,Boston,Retail
2025-04-24,1777.62,98.05,37,Office Supplies,San Francisco,Wholesale
2025-12-23,499.19,134.3,34,Electronics,San Francisco,Wholesale
2025-07-22,3430.03,987.5,12,Electronics,Portland,Online
2025-12-15,1734.21,372.68,5,Office Supplies,Portland,Retail
2025-04-21,99.5,44.65,37,Furniture,Austin,Wholesale
2025-03-10,1995.83,522.33,7,Software,New York,Retail
2025-07-05,531.85,111.06,1,Electronics,Portland,Retail
2025-05-02,84.64,3.4,15,Furniture,Denver,Retail
2025-06-09,399.1,118.36,8,Software,Portland,Online
2025-11-15,1361.74,284.09,12,Electronics,San Francisco,Retail
2025-08-21,511.15,-22.3,9,Furniture,Chicago,Retail
2025-01-06,1744.93,622.41,18,Electronics,Austin,Retail
2025-09-09,798.34,343.43,9,Electronics,Denver,Retail
2025-06-15,1824.71,753.38,8,Electronics,San Francisco,Direct
2025-06-11,400.14,8.61,43,Office Supplies,New York,Wholesale
2025-03-31,1970.53,664.87,6,Software,Portland,Online
2025-06-19,121.61,25.06,1,Software,Portland,Online
2025-05-21,1382.13,268.12,2,Software,Seattle,Online
2025-04-02,2494.55,705.89,12,Electronics,Austin,Direct
2025-04-22,1902.31,789.27,1,Electronics,Austin,Direct
2025-08-21,1124.13,206.99,15,Electronics,New York,Retail
2025-05-16,766.92,116.81,13,Furniture,Portland,Online
2025-06-10,677.47,303.12,3,Electronics,Portland,Online
2025-07-07,4500.0,515.82,26,Electronics,New York,Wholesale
2025-08-02,1257.04,218.58,5,Office Supplies,Portland,Direct
2025-12-22,976.88,175.84,41,Electronics,New York,Wholesale
2025-06-18,402.82,-24.67,12,Furniture,Boston,Wholesale
2025-09-29,1412.35,106.41,4,Furniture,Portland,Online
2025-11-20,1672.5,363.41,2,Furniture,New York,Direct
2025-09-17,1902.28,225.7,7,Furniture,Boston,Direct
2025-12-24,1346.5,394.03,5,Electronics,Austin,Direct
2025-03-09,978.43,132.65,17,Furniture,Portland,Wholesale
2025-10-13,2850.92,-94.01,31,Electronics,Seattle,Wholesale
2025-12-27,1720.53,668.02,2,Software,Austin,Direct
2025-08-15,678.75,156.89,2,Software,New York,Direct
2025-10-16,2024.18,-52.01,2,Software,San Francisco,Direct
2025-05-09,684.9,305.97,18,Software,Chicago,Retail
2025-07-10,2311.99,726.7,3,Electronics,Boston,Direct
2025-07-12,2416.33,294.65,9,Furniture,Austin,Retail
2025-12-18,830.86,289.3,11,Electronics,Austin,Online
2025-04-11,2850.27,308.91,9,Furniture,San Francisco,Direct
2025-01-14,487.35,215.16,6,Electronics,San Francisco,Direct
2025-10-03,217.78,9.42,18,Software,Portland,Retail
2025-01-20,1195.99,265.7,7,Furniture,Chicago,Online
2025-01-04,2376.78,846.05,10,Electronics,Portland,Direct
2025-06-02,258.26,26.54,16,Software,Austin,Retail
2025-10-16,354.43,-23.37,1,Software,New York,Online
2025-06-02,815.92,338.39,15,Electronics,Chicago,Retail
2025-09-18,1214.69,410.65,1,Electronics,New York,Online
2025-04-15,111.26,69.15,7,Software,San Francisco,Direct
2025-01-07,1708.85,483.96,1,Electronics,New York,Online
2025-01-24,751.14,12.17,8,Furniture,Chicago,Retail
2025-12-11,1149.59,185.47,6,Furniture,Austin,Direct
2025-10-08,1975.6,45.07,33,Software,Boston,Wholesale
2025-11-03,864.1,307.3,1,Software,Boston,Retail
2025-09-29,1764.16,260.99,18,Software,Denver,Wholesale
2025-02-08,1370.95,235.93,10,Software,New York,Direct
2025-11-13,847.94,203.69,14,Office Supplies,Portland,Retail
2025-04-29,1737.02,501.68,7,Electronics,Portland,Direct
2025-07-30,1187.36,88.72,18,Office Supplies,Austin,Retail
2025-03-12,1133.37,320.5,12,Software,Portland,Direct
2025-07-29,1352.74,360.36,2,Software,San Francisco,Retail
2025-10-22,1222.73,76.42,6,Office Supplies,New York,Direct
2025-01-20,1995.87,284.13,16,Office Supplies,Chicago,Retail
2025-03-18,1155.77,169.61,12,Furniture,Chicago,Online
2025-03-02,627.3,266.2,9,Electronics,Portland,Direct
2025-04-24,1153.08,268.94,8,Electronics,San Francisco,Retail
2025-10-05,1404.87,31.44,28,Furniture,New York,Wholesale
2025-02-19,1928.44,568.23,17,Software,San Francisco,Retail
2025-02-17,1807.68,270.11,3,Office Supplies,Denver,Retail
2025-12-22,2178.58,518.75,11,Furniture,Boston,Direct
2025-03-02,462.81,115.43,3,Office Supplies,Portland,Direct
2025-11-17,1201.8,449.84,9,Electronics,Boston,Retail
2025-11-25,621.38,21.46,22,Furniture,San Francisco,Wholesale
2025-03-19,219.39,36.29,11,Furniture,Seattle,Online
2025-09-18,618.55,29.2,30,Furniture,New York,Wholesale
2025-12-06,1276.05,368.67,1,Software,New York,Retail
2025-12-11,2014.96,262.12,3,Furniture,New York,Online
2025-10-28,1072.99,11.52,2,Furniture,Austin,Direct
2025-02-22,204.73,3.34,8,Office Supplies,New York,Wholesale
2025-01-05,2354.72,603.32,10,Office Supplies,Seattle,Direct
2025-04-22,1445.97,368.97,5,Software,Seattle,Online
2025-07-08,4023.52,968.87,12,Office Supplies,Boston,Direct
2025-10-02,1994.78,-64.76,10,Electronics,San Francisco,Direct
2025-10-13,2188.1,19.74,26,Electronics,New York,Wholesale
2025-12-13,310.23,20.24,11,Office Supplies,San Francisco,Direct
2025-05-30,1708.13,601.49,5,Electronics,Austin,Online
2025-04-09,385.63,44.48,12,Office Supplies,San Francisco,Retail
2025-03-02,264.89,36.08,31,Electronics,Chicago,Wholesale
2025-05-20,1353.92,458.5,19,Electronics,Portland,Retail
2025-10-22,3239.56,39.61,19,Electronics,Seattle,Retail
2025-12-23,3610.5,683.17,10,Furniture,San Francisco,Retail
2025-10-04,1520.82,21.39,12,Office Supplies,Austin,Online
2025-03-20,1626.16,338.95,11,Electronics,Chicago,Retail
2025-11-17,712.02,120.97,10,Office Supplies,Denver,Online
2025-11-06,2813.48,936.43,3,Electronics,Boston,Retail
2025-08-18,1796.11,329.7,3,Office Supplies,New York,Direct
2025-08-21,191.21,64.55,2,Electronics,Chicago,Direct
2025-01-10,1625.57,631.06,6,Software,Boston,Direct
2025-09-06,754.32,109.32,35,Furniture,Denver,Wholesale
2025-07-14,3371.85,716.71,7,Software,Seattle,Retail
2025-06-11,126.2,33.73,7,Office Supplies,Denver,Wholesale
2025-03-14,717.7,208.35,11,Software,Portland,Online
2025-08-14,1293.97,119.03,7,Office Supplies,Seattle,Retail
2025-11-27,1709.2,153.36,9,Furniture,Portland,Direct
2025-10-09,953.78,36.32,1,Furniture,Austin,Online
2025-05-26,1377.26,173.61,6,Furniture,Austin,Retail
2025-10-24,1176.59,-27.84,39,Office Supplies,New York,Wholesale
2025-12-11,1775.99,390.32,2,Software,Portland,Online
2025-07-25,3482.72,714.97,7,Electronics,Portland,Online
2025-04-30,1545.55,180.99,6,Software,Portland,Wholesale
2025-05-26,832.64,102.6,17,Office Supplies,New York,Online
2025-07-04,1075.51,276.91,1,Electronics,Chicago,Online
2025-08-07,1175.3,173.65,7,Office Supplies,Denver,Direct
2025-10-04,141.28,-1.17,5,Office Supplies,Chicago,Direct
2025-04-06,1271.66,303.59,2,Software,Boston,Online
2025-02-19,1562.41,208.3,3,Furniture,Austin,Wholesale
2025-03-17,674.34,134.43,12,Furniture,New York,Online
2025-10-09,965.78,-38.43,23,Office Supplies,Boston,Wholesale
2025-03-24,3044.78,565.22,20,Electronics,San Francisco,Wholesale
2025-07-12,2695.36,332.32,13,Office Supplies,Denver,Online
2025-01-14,1204.45,232.48,13,Office Supplies,Chicago,Online
2025-09-03,2048.09,358.74,2,Furniture,New York,Direct
2025-04-30,260.77,83.73,10,Electronics,Denver,Direct
2025-07-17,3839.46,844.97,14,Office Supplies,San Francisco,Retail
2025-07-10,269.61,80.1,7,Office Supplies,Austin,Online
2025-07-06,1364.11,167.35,11,Office Supplies,Austin,Retail
2025-03-05,2005.01,292.26,8,Furniture,Denver,Online
2025-05-04,1944.74,543.64,3,Electronics,San Francisco,Online
2025-11-01,918.06,77.11,44,Software,Austin,Wholesale
2025-09-14,2421.39,927.55,8,Electronics,New York,Retail
2025-11-25,2369.81,504.22,3,Electronics,Denver,Online
2025-06-18,3070.52,770.33,2,Software,Seattle,Retail
2025-06-06,1904.7,371.06,9,Furniture,Chicago,Retail
2025-06-01,540.12,142.48,17,Electronics,New York,Retail
2025-04-25,1529.98,336.74,7,Furniture,San Francisco,Online
2025-02-26,1053.47,206.3,9,Office Supplies,New York,Retail
2025-05-31,1077.49,201.19,9,Furniture,Portland,Direct
2025-12-12,685.66,18.82,22,Furniture,Portland,Wholesale
2025-05-28,2084.96,334.7,35,Electronics,San Francisco,Wholesale
2025-09-12,713.76,110.55,6,Furniture,San Francisco,Online
2025-05-18,2013.16,590.84,11,Software,San Francisco,Online
2025-01-05,415.66,36.28,4,Furniture,Chicago,Direct
2025-12-02,827.01,148.68,5,Furniture,Austin,Online
2025-12-11,162.65,77.56,6,Electronics,Denver,Retail
2025-03-12,3188.09,432.1,4,Office Supplies,Seattle,Direct
2025-07-07,1971.38,666.36,17,Electronics,Chicago,Retail
2025-09-12,1922.2,351.59,11,Office Supplies,Austin,Direct
2025-02-14,1469.88,211.64,36,Electronics,Portland,Wholesale
2025-03-21,1193.29,127.75,39,Software,Austin,Wholesale
2025-10-28,2306.4,-14.66,7,Electronics,Portland,Online
2025-08-29,552.43,35.49,5,Office Supplies,Denver,Retail
2025-09-28,4500.0,948.52,11,Furniture,Seattle,Direct
2025-10-04,562.02,1.66,44,Furniture,Austin,Wholesale
2025-11-06,2041.23,152.23,38,Electronics,Seattle,Wholesale
2025-09-24,1055.64,293.29,2,Electronics,Austin,Retail
2025-07-13,2262.2,95.84,21,Office Supplies,Austin,Wholesale
2025-01-28,1446.36,518.57,15,Electronics,Austin,Online
2025-09-09,598.64,149.69,1,Software,Portland,Direct
2025-10-22,1907.18,195.9,8,Software,New York,Direct
2025-09-07,1222.2,280.99,3,Office Supplies,Austin,Online
2025-04-01,1444.33,122.68,4,Office Supplies,Austin,Wholesale
2025-08-11,2119.88,343.95,16,Software,Boston,Wholesale
2025-11-07,501.97,112.64,19,Electronics,New York,Retail
2025-12-18,1998.85,95.25,15,Furniture,San Francisco,Wholesale
2025-05-30,1682.29,635.84,16,Electronics,Boston,Retail
2025-03-10,1890.37,392.71,21,Electronics,Boston,Wholesale
2025-10-14,802.22,84.53,7,Furniture,Boston,Retail
2025-12-14,421.11,25.32,8,Electronics,San Francisco,Wholesale
2025-07-01,3464.72,1444.31,10,Electronics,New York,Direct
2025-06-30,707.21,153.86,3,Furniture,Denver,Direct
2025-07-15,509.65,86.54,18,Office Supplies,Austin,Retail
2025-04-08,1354.5,92.36,29,Office Supplies,Chicago,Wholesale
2025-01-02,1545.28,324.92,1,Software,Chicago,Retail
2025-03-08,167.09,-20.89,7,Furniture,New York,Wholesale
2025-08-30,934.05,125.64,15,Furniture,San Francisco,Retail
2025-07-26,2345.9,758.42,12,Electronics,Austin,Online
2025-08-13,830.64,164.97,11,Office Supplies,Chicago,Direct
2025-09-28,1451.62,527.87,2,Electronics,Portland,Retail
2025-09-08,279.37,47.35,39,Electronics,Boston,Wholesale
2025-05-20,906.25,129.89,10,Office Supplies,Boston,Direct
2025-12-10,1921.67,453.75,1,Software,Boston,Direct
2025-10-01,1779.55,-33.69,1,Furniture,Portland,Direct
2025-01-06,4193.23,1319.99,4,Electronics,Seattle,Retail
2025-03-31,2050.2,383.88,7,Software,Chicago,Direct
2025-12-23,1002.87,144.97,38,Software,Boston,Wholesale
2025-12-24,3827.71,480.86,35,Electronics,Seattle,Wholesale
2025-07-27,855.0,205.33,3,Furniture,Chicago,Direct
2025-06-04,1444.92,261.57,11,Office Supplies,Denver,Direct
2025-10-22,1456.44,49.19,17,Software,Boston,Retail
2025-05-30,997.37,252.83,1,Office Supplies,Portland,Direct
2025-09-11,1428.3,240.35,10,Software,New York,Online
2025-06-01,197.17,22.67,18,Office Supplies,Denver,Wholesale
2025-06-16,421.07,73.4,28,Electronics,Chicago,Wholesale
2025-01-16,1745.55,251.68,14,Software,Austin,Wholesale
2025-03-06,1834.04,295.07,2,Office Supplies,Austin,Retail
2025-03-26,175.54,13.84,41,Electronics,San Francisco,Wholesale
2025-07-17,775.85,158.21,1,Office Supplies,Portland,Retail
2025-03-09,2272.84,571.8,1,Electronics,Denver,Online
2025-03-03,499.33,105.74,15,Software,Boston,Online
2025-10-19,762.68,8.03,4,Furniture,Portland,Direct
2025-01-09,1006.99,190.23,1,Furniture,New York,Direct
2025-09-29,1357.2,411.73,7,Electronics,Chicago,Retail
2025-06-06,1457.0,469.21,12,Software,Portland,Online
2025-06-09,113.68,21.66,4,Office Supplies,New York,Online
2025-10-06,1620.17,143.33,1,Software,Austin,Online
2025-02-23,1694.95,650.25,10,Electronics,Denver,Retail
2025-12-21,904.6,330.19,4,Software,Portland,Online
2025-09-25,903.62,255.08,8,Electronics,Chicago,Retail
2025-03-19,1531.67,314.28,12,Office Supplies,Austin,Online
2025-04-14,1826.06,226.9,11,Furniture,Austin,Online
2025-09-26,1471.26,357.07,10,Software,Portland,Retail
2025-01-27,1006.37,94.72,33,Furniture,Seattle,Wholesale
2025-09-13,671.13,238.0,5,Software,Portland,Retail
2025-09-15,784.59,130.11,30,Electronics,New York,Wholesale
2025-11-06,1039.63,192.59,6,Furniture,Chicago,Retail
2025-03-24,321.73,64.91,4,Furniture,New York,Retail
2025-05-02,567.47,111.57,11,Electronics,Chicago,Wholesale
2025-03-27,1327.41,264.65,2,Office Supplies,Portland,Direct
2025-08-11,1191.58,268.68,6,Software,Portland,Direct
2025-02-02,1664.57,252.05,10,Software,Portland,Wholesale
2025-12-14,1843.58,569.07,14,Electronics,Seattle,Online
2025-08-26,623.44,74.41,25,Software,Austin,Wholesale
